"New Analysis Project","=HYPERLINK(""https://solarwinds.une.com.co/ui/perfstack/?context=0_Orion.Nodes_19228&withRelationships=true&charts=0_Orion.Nodes_19228-Orion.CPULoad.AvgLoad;0_Orion.Nodes_19228-Orion.CPULoad.MaxLoad;0_Orion.Nodes_19228-Orion.CPULoad.AvgPercentMemoryUsed;0_Orion.Nodes_19228-Orion.CPULoad.MaxMemoryUsed;0_Orion.Nodes_19228-Orion.CPULoad.AvgMemoryUsed;0_Orion.Nodes_19228-Orion.ResponseTime.AvgResponseTime;&startTime=2022-01-01T05:00:00.000Z&endTime=2022-03-01T05:00:00.000Z"")"
Start,2022-01-01 00:00:00,End,2022-03-01 00:00:00

"Custom Chart"
Entity,Metric,Date/Time,Value,
"RNEC-WSUS-00","Average Memory Used (B)",2022-02-26 07:06:00,4462067370.666667,
"RNEC-WSUS-00","Average Memory Used (B)",2022-02-26 13:00:00,4454761016.888889,
"RNEC-WSUS-00","Average Memory Used (B)",2022-02-26 18:54:00,4449914880,
"RNEC-WSUS-00","Average Memory Used (B)",2022-02-27 00:48:00,4454743950.222222,
"RNEC-WSUS-00","Average Memory Used (B)",2022-02-27 06:42:00,4446583011.555555,
"RNEC-WSUS-00","Average Memory Used (B)",2022-02-27 12:36:00,4423700138.666667,
"RNEC-WSUS-00","Average Memory Used (B)",2022-02-27 18:30:00,4442152732.444445,
"RNEC-WSUS-00","Average Memory Used (B)",2022-02-28 00:24:00,4459650730.666667,
"RNEC-WSUS-00","Average Memory Used (B)",2022-02-28 06:18:00,4440778524.444445,
"RNEC-WSUS-00","Average Memory Used (B)",2022-02-28 12:12:00,4456179029.333333,
"RNEC-WSUS-00","Average Memory Used (B)",2022-02-28 18:06:00,4487901184,
"RNEC-WSUS-00","Average Memory Used (B)",2022-03-01 00:00:00,4492920695.466666,

"Custom Chart"
Entity,Metric,Date/Time,Value,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-01 05:54:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-02 05:30:00,10,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-03 05:06:00,12,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-04 04:42:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-05 04:18:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-06 03:54:00,12,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-07 03:30:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-08 03:06:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-09 02:42:00,12,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-10 02:18:00,10,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-11 01:54:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-12 01:30:00,42,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-13 01:06:00,84,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-14 00:42:00,44,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-15 00:18:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-16 05:48:00,10,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-17 05:24:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-18 05:00:00,12,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-19 04:36:00,15,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-20 04:12:00,12,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-21 03:48:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-22 03:24:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-23 03:00:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-24 02:36:00,12,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-25 02:12:00,84,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-26 01:48:00,32,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-27 01:24:00,21,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-28 01:00:00,39,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-29 00:36:00,40,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-30 00:12:00,90,
"RNEC-WSUS-00","Average Response Time (ms)",2022-01-31 05:42:00,48,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-01 05:18:00,10,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-02 04:54:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-03 04:30:00,6,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-07 14:42:00,9,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-07 20:36:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-08 02:30:00,15.333333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-08 08:24:00,10,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-08 14:18:00,14.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-08 20:12:00,19,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-09 02:06:00,10.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-09 08:00:00,10.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-09 13:54:00,10.8,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-09 19:48:00,10.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-10 01:42:00,10.491712707182321,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-10 07:36:00,11.166666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-10 13:30:00,11.666666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-10 19:24:00,10.166666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-11 01:18:00,10.32596685082873,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-11 07:12:00,9.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-11 13:06:00,11.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-11 19:00:00,9.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-12 00:54:00,12.774834437086092,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-12 06:48:00,9.666666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-12 12:42:00,10.333333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-12 18:36:00,10.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-13 00:30:00,10.651933701657459,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-13 06:24:00,11.5,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-13 12:18:00,10.166666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-13 18:12:00,9.666666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-14 00:06:00,10.333333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-14 06:00:00,10.333333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-14 11:54:00,27.812080536912752,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-14 17:48:00,12.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-14 23:42:00,10.333333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-15 05:36:00,12,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-15 11:30:00,21.333333333333332,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-15 17:24:00,13.333333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-15 23:18:00,12.154696132596685,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-16 05:12:00,12,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-16 11:06:00,12,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-16 17:00:00,11.666666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-16 22:54:00,12.980132450331126,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-17 04:48:00,15.5,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-17 10:42:00,15.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-17 16:36:00,13.166666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-17 22:30:00,12.486187845303867,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-18 04:24:00,11.333333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-18 10:18:00,40,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-18 16:12:00,25,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-18 22:06:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-19 04:00:00,12.166666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-19 09:54:00,10.8,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-19 15:48:00,13,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-19 21:42:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-20 03:36:00,15.333333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-20 09:30:00,12.5,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-20 15:24:00,10.5,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-20 21:18:00,11.5,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-21 03:12:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-21 09:06:00,11.333333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-21 15:00:00,14.977900552486188,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-21 20:54:00,11.4,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-22 02:48:00,15,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-22 08:42:00,10.666666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-22 14:36:00,25.333333333333332,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-22 20:30:00,13,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-23 02:24:00,13.32596685082873,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-23 08:18:00,12,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-23 14:12:00,11.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-23 20:06:00,11.320441988950277,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-24 02:00:00,13,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-24 07:54:00,10.8,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-24 13:48:00,14.854748603351956,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-24 19:42:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-25 01:36:00,12.686813186813186,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-25 07:30:00,13.166666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-25 13:24:00,10.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-25 19:18:00,11.166666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-26 01:12:00,11.823204419889503,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-26 07:06:00,10.666666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-26 13:00:00,11.166666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-26 18:54:00,11.4,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-27 00:48:00,11.666666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-27 06:42:00,11.166666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-27 12:36:00,10.5,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-27 18:30:00,10.833333333333334,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-28 00:24:00,11.666666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-28 06:18:00,11,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-28 12:12:00,12.166666666666666,
"RNEC-WSUS-00","Average Response Time (ms)",2022-02-28 18:06:00,11.5,
"RNEC-WSUS-00","Average Response Time (ms)",2022-03-01 00:00:00,13,

